CODDAT,DATACENTER,Country   Datacenter,VM_ID_TM,SMBIOS UUID,Object State,Previous Months Updates,CUSTOMER_ID_SCCD-TM,CUSTOMER_Name_SCCD-TM,Country of Customer,REGION,CATEGORY,VM,VCENTER,Customer Name,Customer CID_RvTools,CUSTOMER_UNSYNC_vCenter Attribute,CID,Folder,Product,SOLUTION,TYPE,LIFECYCLE,NEW VM X UUID,VM Powerstate,# Days Powered Off,Is Template?,DNS Name,CPUs,Memory,NICs,Disks,Total disk capacity MiB,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Provisioned MiB,In Use MiB,OS according to the configuration file,OS according to the VMware Tools,OS TYPE,Appliance VM/Server,Exclusive for  Vmware,Out-of-Support Guest Operating System,RDM Disks?,On a Cluster?,VM ID,SMBIOS UUID,VM UUID,To be Migrated,Cluster
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3336484-COL-TOC-D3310,420aa238-df4c-4c9f-354a-091c526e4aa5,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,SRTFSBDWCA,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,554705.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,SRTFSBDWCA.mafcolombia.com,8,32768,1,7,4011163,10.238.59.136,,,,,,,,,4044031,3030483,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3336484,420aa238-df4c-4c9f-354a-091c526e4aa5,500a0ca0-ba00-3812-1c78-af5d97f5e69b,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3336483-COL-TOC-D3310,420adc9c-0b28-3018-ac8a-5ace517dc6fa,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,SRVTFSAPPWCA,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,2080807.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SRVTFSAPPWCA.mafcolombia.com,6,24576,1,4,1792000,10.238.59.135,,,,,,,,,1816669,1412117,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3336483,420adc9c-0b28-3018-ac8a-5ace517dc6fa,500abd80-fefb-37af-bf17-f4ad38e194fd,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3336499-COL-TOC-D3310,420a0b2a-1630-a6ac-0ad9-dbcac1af19d2,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,SRVTFSAPPWCAT,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,554705.1.2.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SRVTFSAPPWCAT.mafcolombia.com,6,24576,1,5,2098176,10.238.68.150,,,,,,,,,2122887,435077,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3336499,420a0b2a-1630-a6ac-0ad9-dbcac1af19d2,500a54fb-1e6c-1485-2d6c-9dce6d8dd498,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3098497-COL-TOC-D3310,420aa961-9ef5-f88d-bb46-f55e3ed4590c,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,SRVTFSCOBDU,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,2078972.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,SRVTFSCOBDU.mafcolombia.com,6,16384,1,4,4706304,10.238.73.247,,,,,,,,,4722781,3298753,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3098497,420aa961-9ef5-f88d-bb46-f55e3ed4590c,500af7fa-9c4c-bdf4-1191-44b79b089883,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2893597-COL-TOC-D3310,420a15f8-4655-434e-d3a8-3c98cc261787,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,SRVTFSCODOKER,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,1020889.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SRVTFSCODOKER,4,8192,1,1,102400,10.238.73.246,,,,,,,,,109656,42652,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-2893597,420a15f8-4655-434e-d3a8-3c98cc261787,500a7e85-57dc-740f-cd9f-18b890ab4e95,,CLIAAS-UNIX
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1693795-COL-TOC-D3310,420aa4df-c741-25ee-5fa3-a8d2ff695049,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,TFSCOAPIAPP,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,SRTFSBDWCA,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TFSCOAPIAPP.mafcolombia.com,4,8192,1,2,409600,10.238.83.98,,,,,,,,,417879,353415,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-1693795,420aa4df-c741-25ee-5fa3-a8d2ff695049,500a2826-7bf3-7ace-7b17-e7c50580ef03,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2199293-COL-TOC-D3310,420af656-0c8b-f3b9-5bd3-d3c9a8d9f0cd,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,TFSCOAPPBDFR,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,554705.1.2.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TFSCOAPPBDFR.mafcolombia.com,4,16384,1,3,473088,10.238.59.133,,,,,,,,,489559,347190,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-2199293,420af656-0c8b-f3b9-5bd3-d3c9a8d9f0cd,500a2fec-0882-c750-a70c-53ae631dbb8c,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4217691-COL-TOC-D3310,420aea89-78fa-aa46-c192-8f6a741991d2,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,TFSCOAPPBDFR_SR12024915,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,554705.1.2.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,TFSCOAPPBDFR.mafcolombia.com,4,8192,1,3,319488,10.238.59.133,,,,,,,,,327767,294435,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-4217691,420aea89-78fa-aa46-c192-8f6a741991d2,500aee2b-f33d-6c4a-8c07-e8cf7bf71715,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1693799-COL-TOC-D3310,420ab53e-68cb-69b1-5908-2d19a2ed1962,,,MAF001-56,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,CO,LATAM,Standard,TFSCOBDAPP,coltocvcenter01.cwllag.com,TOYOTA FINANCIAL SERVICES COLOMBIA S.A.S,,,554705.1.6.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/MAF001-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,TFSCOBDAPP.mafcolombia.com,4,8192,1,3,512000,10.238.78.130,,,,,,,,,520279,509614,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),WINDOWS,,,,,,vm-1693799,420ab53e-68cb-69b1-5908-2d19a2ed1962,500a137c-9a92-2f36-5ffa-948061c2faab,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5385814-COL-TOC-D3310,420a7b57-2cd5-2154-12d2-252f005376c7,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,UBU1404,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOff,#N/D,False,,8,8192,2,1,36864,,,,,,,,,,45338,1238,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-5385814,420a7b57-2cd5-2154-12d2-252f005376c7,500a39eb-e49f-2a69-dd61-4b72f39e1632,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5388990-COL-TOC-D3310,420a96f4-d2d9-a2cd-8e07-3601f0182bff,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,Verificar_40264797_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264797.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,RENAMED,poweredOn,#N/D,False,IA-APNR-XR2,8,8192,2,1,38912,10.148.27.3,,,,,,,,,47200,26409,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-5388990,420a96f4-d2d9-a2cd-8e07-3601f0182bff,500a6907-19ed-4998-d92c-4d333a4d71b1,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5359554-COL-TOC-D3310,420afc08-7e60-3570-1d14-85ee64e2f697,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,WIN2012eng,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOff,#N/D,False,,4,16384,2,1,61440,,,,,,,,,,78097,10288,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),WINDOWS,,,,,,vm-5359554,420afc08-7e60-3570-1d14-85ee64e2f697,500a2a2d-f9a1-44a1-a045-40f14cf5fe05,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5356402-COL-TOC-D3310,420aeee2-72bb-8a2a-22bb-8832c732a840,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264749_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264749.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR12,4,16384,2,2,409600,10.148.27.12,,,,,,,,,426072,361578,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5356402,420aeee2-72bb-8a2a-22bb-8832c732a840,500a2444-f9ae-7335-a183-6242ddd8870e,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5379537-COL-TOC-D3310,420a0e44-da19-64ab-49b3-bf5c21fcc09e,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264753_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264753.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR13,4,8192,2,1,86016,10.148.27.13,,,,,,,,,94296,50629,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-5379537,420a0e44-da19-64ab-49b3-bf5c21fcc09e,500a9d60-829d-bbbe-1bb5-146329498ab7,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5360705-COL-TOC-D3310,420a60d4-8024-f18d-5078-b3a81338def8,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264773_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264773.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR14,8,36864,2,1,102400,10.148.27.14,,,,,,,,,139360,66000,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5360705,420a60d4-8024-f18d-5078-b3a81338def8,500a64f5-84c9-da55-14be-f54eb9eebabf,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5363813-COL-TOC-D3310,420a9118-0d15-913b-734a-dff3fca64c5b,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264779_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264779.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-DBOR-XR3,8,16384,2,5,4403200,10.148.25.4,,,,,,,,,4419680,1252087,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5363813,420a9118-0d15-913b-734a-dff3fca64c5b,500a1af9-c52f-8452-e649-2f2d75b3226a,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5356439-COL-TOC-D3310,420a124c-794b-0560-7a9e-66dfc9154d93,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264793_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264793.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-DBOR-XR5,4,32768,2,4,1126400,10.148.25.7,,,,,,,,,1159256,473377,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5356439,420a124c-794b-0560-7a9e-66dfc9154d93,500a9976-89da-211c-f3fd-29b39ca8cb0d,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5359527-COL-TOC-D3310,420a31c5-e693-0063-0787-ff6dd2c6d63c,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264813_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264813.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR3,4,16384,2,2,94208,10.148.27.4,,,,,,,,,110680,86685,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),WINDOWS,,,,,,vm-5359527,420a31c5-e693-0063-0787-ff6dd2c6d63c,500a7b9c-23ce-a185-2ff6-8f1b47ffe5f2,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5359563-COL-TOC-D3310,420a0dc4-1294-fba6-fdb8-538828c85be7,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264815_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264815.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR4,6,16384,2,1,73728,10.148.27.5,,,,,,,,,90204,74189,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),WINDOWS,,,,,,vm-5359563,420a0dc4-1294-fba6-fdb8-538828c85be7,500a2338-9d56-6e85-3f86-fa8dad67c628,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5360482-COL-TOC-D3310,420ade46-3427-7c3b-0ad9-3f05f4025fd9,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264817_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264817.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR8,4,8192,2,1,73728,10.148.27.8,,,,,,,,,82008,18691,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),WINDOWS,,,,,,vm-5360482,420ade46-3427-7c3b-0ad9-3f05f4025fd9,500a8d14-f12f-502f-454e-54bf7a5a7f15,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5353299-COL-TOC-D3310,420a1219-5edf-a439-3dd3-3f311527549b,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264823_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264823.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR9,10,18432,2,1,114688,10.148.27.9,,,,,,,,,133220,64783,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5353299,420a1219-5edf-a439-3dd3-3f311527549b,500a3841-d06b-cef0-a6df-1a09c64fda98,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5048953-COL-TOC-D3310,420acff2-26f4-62f9-3bf6-70f546b3a1fb,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264797_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264797_1_1_CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56/En configuracion,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,ia-dbor-xr1,8,16384,2,1,972800,10.148.25.2,,,,,,,,,989280,221799,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-5048953,420acff2-26f4-62f9-3bf6-70f546b3a1fb,500a04e1-a1f8-f32e-7ae2-b4f058240ae8,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4937237-COL-TOC-D3310,420a371a-0680-7f7d-21e1-f7fb5921bebc,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264667_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,Transfi_Core,/COLTOCMAINDC/CSD-Implementacion/TRA009-56/En configuracion,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,TransfiCore,4,8192,2,1,102400,10.148.27.253,,,,,,,,,110680,33749,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4937237,420a371a-0680-7f7d-21e1-f7fb5921bebc,500a2775-c80e-1f72-12ff-801cad49fce2,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4956888-COL-TOC-D3310,420a727d-affa-d967-9c50-5aa79ffbf419,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264799_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,CTG_40264799_1_1_CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56/En configuracion,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,SQLPRO02R.transfiriendodc.local,8,16384,2,10,5867520,10.148.25.3,,,,,,,,,5884000,2664577,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-4956888,420a727d-affa-d967-9c50-5aa79ffbf419,500af312-f050-c952-0ecd-4ea507ccd104,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5113895-COL-TOC-D3310,420ac62f-dc32-ccfe-439e-239139448e7e,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264809_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264809.1.1.CO,/COLTOCMAINDC/CSD-Implementacion/TRA009-56/En configuracion,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,IA-APNR-XR1,6,24576,2,3,163840,10.148.27.2,,,,,,,,,188508,127775,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),WINDOWS,,,,,,vm-5113895,420ac62f-dc32-ccfe-439e-239139448e7e,500a9c5f-aa1f-d834-67d0-0f44384b2940,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4851097-COL-TOC-D3310,420ab9d9-e438-058c-b4eb-6b2face213d5,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264849_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264849_1_1_CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,IA-DBO-XR2,24,131072,1,8,6803456,10.148.23.3,,,,,,,,,6934662,5087776,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4851097,420ab9d9-e438-058c-b4eb-6b2face213d5,500aeb1e-e2f6-eefa-2614-c2b4b4264031,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4883323-COL-TOC-D3310,420aa961-25bc-950c-8af5-d8842f9098e6,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264675_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264675_1_1_CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,ia-apn-xr2,8,65536,1,2,1472512,10.148.24.3,,,,,,,,,1538147,74795,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-4883323,420aa961-25bc-950c-8af5-d8842f9098e6,500ae59e-14c4-7534-eded-cd4e5c248642,,CLIAAS-UNIX
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4911266-COL-TOC-D3310,420a6b69-f91b-b955-1cf4-a2701294a6b6,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264679_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264679.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,IA-APN-XR3,16,32768,1,2,307200,10.148.24.4,,,,,,,,,340082,167853,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4911266,420a6b69-f91b-b955-1cf4-a2701294a6b6,500a6495-2bd3-f0e6-ad03-9f451b930cec,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4851096-COL-TOC-D3310,420a9e6c-a92e-af31-004c-8816a734a0f1,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264681_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264681_1_1_CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,IA-APN-XR1,4,16384,1,2,307200,10.148.24.2,,,,,,,,,323675,49797,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4851096,420a9e6c-a92e-af31-004c-8816a734a0f1,500afe2d-287b-249d-9c07-33eb2652c5aa,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4911263-COL-TOC-D3310,420ae3aa-f374-3b62-fed5-6a1bcd5ffec7,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264683_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264683.1.1.CO ,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,IA-APN-XR4,16,32768,1,2,307200,10.148.24.5,,,,,,,,,340082,327420,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4911263,420ae3aa-f374-3b62-fed5-6a1bcd5ffec7,500aa895-4cc1-5b1c-f45d-b638d3219e19,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4911265-COL-TOC-D3310,420a5a59-6fac-7c14-467b-e20623e8be15,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264685_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264685.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,IA-APN-XR5,4,16384,1,2,307200,10.148.24.6,,,,,,,,,323674,93694,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4911265,420a5a59-6fac-7c14-467b-e20623e8be15,500ac921-88d9-8722-8a45-3e0183fc8a72,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5315246-COL-TOC-D3310,420a78ce-3a92-7a1e-aeb4-034972868ec7,,,TRA009-56,TRANSFIRIENDO S.A,CO,LATAM,Standard,40264687_1_1_CO,coltocvcenter01.cwllag.com,TRANSFIRIENDO S.A,,,40264687_1_1_CO,/COLTOCMAINDC/CWB_TOCA_IAAS/TRA009-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,ia-apn-xr11,4,16384,1,1,102400,10.148.24.10,,,,,,,,,118872,21276,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),LINUX,,,,,,vm-5315246,420a78ce-3a92-7a1e-aeb4-034972868ec7,500a3d00-e65d-db73-7080-e59e86b293e1,,CLIAAS-UNIX
